# Synthetic cluster and field from the UPMASK validation set.
# From:
# UPMASK: unsupervised photometric membership assignment in stellar clusters
# Krone-Martins, A., & Moitinho, A. 2014, A&A, 561, A57
#
RAJ2000;DECJ2000;Umag;Bmag;Vmag;Rmag;Imag;flag
246.031964;157.732260;24.059;22.750;20.932;19.757;18.508;2
807.267804;673.226756;21.949;21.000;19.439;18.452;17.443;2
447.951132;282.912612;23.112;21.720;20.066;19.026;18.060;2
102.943964;228.062564;18.310;17.793;16.734;16.081;15.448;2
242.478876;577.251844;21.703;20.722;19.169;18.179;17.158;2
771.423644;733.814052;21.721;20.403;18.917;17.984;17.176;2
129.811068;640.566436;22.894;21.652;20.011;18.947;17.794;2
164.940668;215.112132;14.114;14.027;13.423;13.035;12.663;2
153.145852;597.278180;20.885;19.589;17.715;16.536;15.325;2
199.461308;642.427108;22.285;21.278;19.819;18.873;17.861;2
706.399036;250.019972;24.004;22.631;20.987;19.881;18.849;2
402.058428; 84.759140;22.922;21.651;19.963;18.871;17.691;2
430.816476;280.095556;20.295;18.864;16.921;15.762;14.609;2
605.165948;363.369252;22.099;21.263;19.830;18.900;17.923;2
725.699196;449.007684;23.092;22.170;20.592;19.615;18.630;2
672.830204; 54.092548;23.150;21.891;20.241;19.174;18.022;2
240.005372;182.503908;21.424;20.468;19.014;18.070;17.069;2
163.367228;360.618372;23.426;22.041;20.408;19.273;18.102;2
369.172124;153.800772;23.015;21.171;18.795;17.361;15.909;2
522.421660;481.140004;22.734;21.381;19.834;18.761;17.599;2
737.383132;221.531908;19.511;18.947;17.782;17.072;16.380;2
491.461852;686.628804;23.002;21.809;20.114;19.014;17.837;2
239.999036;496.208068;19.350;18.699;17.503;16.733;15.937;2
783.617980;266.852260;23.480;22.095;20.483;19.407;18.412;2
549.069468;534.654564;20.266;19.099;17.742;16.877;16.148;2
185.783644;241.019332;18.828;18.334;17.251;16.575;15.907;2
191.083004; 32.712420;16.183;15.670;14.835;14.301;13.753;2
310.912956;282.874596;19.614;18.207;16.384;15.313;14.276;2
345.170300;603.002756;18.950;18.212;17.101;16.387;15.639;2
506.015996;169.399652;23.497;22.104;20.473;19.332;18.149;2
175.473212;636.413540;23.663;22.228;20.590;19.507;18.507;2
535.870876;631.650628;23.260;21.828;20.188;19.084;18.017;2
226.119324;451.066180;22.521;21.299;19.608;18.513;17.354;2
633.047516;290.699204;20.947;19.942;18.558;17.732;16.980;2
480.106332;106.798916;21.570;20.431;18.801;17.749;16.646;2
475.461692;571.235108;20.296;19.516;18.219;17.443;16.709;2
375.079740;563.266180;19.756;18.977;17.724;16.984;16.298;2
756.316156;499.513700;21.620;20.685;19.149;18.189;17.219;2
299.079772;637.712068;24.151;22.657;20.999;19.847;18.518;2
207.462268; 71.177220;15.711;15.342;14.510;14.010;13.551;2
155.000892;201.858276;21.220;20.230;18.876;18.036;17.278;2
740.493404;220.894084;21.911;20.655;19.130;18.139;17.269;2
777.476988;418.723364;17.496;16.460;14.897;13.971;13.059;2
616.303580; 52.684196;21.057;19.849;18.392;17.430;16.578;2
668.606204;699.853796;16.206;15.669;14.882;14.377;13.844;2
643.903900; 86.553636;14.046;13.286;12.073;11.381;10.738;2
545.629020;216.730276;21.781;21.075;19.689;18.820;17.939;2
156.017820;133.583300;23.909;22.478;20.548;19.286;17.927;2
302.696220;688.202244;22.490;21.212;19.690;18.647;17.628;2
135.698620;217.592324;23.261;21.915;20.272;19.216;18.254;2
699.516380; 36.548164;14.775;14.494;13.910;13.539;13.160;2
614.693532;225.385252;20.756;20.059;18.761;17.971;17.200;2
104.256924;335.111044;17.013;16.473;15.635;15.100;14.539;2
206.013788;638.855716;17.754;16.607;14.994;14.051;13.137;2
210.409916;101.956452;18.736;18.064;17.039;16.379;15.684;2
629.650364;674.268324;20.476;19.704;18.478;17.685;16.846;2
 89.596828;348.095972;20.194;18.833;16.916;15.733;14.534;2
705.513756;613.232932;13.269;12.924;12.247;11.810;11.370;2
522.160476;532.935396;22.248;21.321;19.841;18.944;18.072;2
762.974236;160.955524;20.403;19.678;18.453;17.659;16.826;2
743.372764;730.680548;21.567;20.824;19.435;18.571;17.704;2
741.567708;654.275076;19.161;17.744;15.880;14.783;13.708;2
380.635004;132.168964;21.422;20.495;19.117;18.225;17.278;2
744.904668;524.038948;20.666;19.421;17.969;17.007;16.153;2
248.443868;406.914820;23.970;22.706;20.873;19.681;18.410;2
402.753628;394.226628;21.018;20.072;18.709;17.890;17.135;2
639.999516;472.068964;23.852;22.418;20.754;19.682;18.722;2
 90.408188;576.807268;16.408;16.005;15.135;14.578;14.016;2
130.405596;367.121220;21.388;20.407;19.003;18.157;17.373;2
733.081692;483.005604;17.488;16.276;14.668;13.738;12.854;2
339.350684;401.138852;22.161;21.330;19.858;18.944;18.025;2
347.631132;413.815428;23.739;22.661;20.987;19.960;18.939;2
612.385820;202.180708;17.887;17.204;16.136;15.450;14.733;2
468.887740;317.094276;22.675;21.737;20.184;19.183;18.140;2
203.703260;537.338916;22.887;21.244;18.971;17.531;16.042;2
386.072700;161.758788;19.641;18.910;17.682;16.890;16.069;2
773.390620;430.781124;17.950;16.879;15.625;14.822;14.135;2
271.353436;169.558052;18.733;18.232;17.162;16.488;15.814;2
551.898140;428.696228;20.499;19.685;18.397;17.565;16.696;2
787.367132;135.631236;22.115;21.265;19.781;18.842;17.881;2
380.879644;485.098244;23.727;22.296;20.543;19.447;18.431;2
160.040828;655.814724;23.398;21.715;19.990;18.697;17.077;2
435.520604;536.117476;21.365;20.055;18.561;17.588;16.710;2
728.347292; 54.510372;15.845;14.523;12.940;12.054;11.240;2
659.540796;645.720772;21.800;20.816;19.255;18.251;17.205;2
320.478556;188.790980;21.352;20.281;18.752;17.763;16.722;2
479.919068;683.324580;18.315;17.746;16.635;15.933;15.230;2
782.401468;303.704548;20.680;19.940;18.617;17.783;16.939;2
493.643900;443.057476;23.021;22.034;20.414;19.400;18.370;2
526.748092;213.876612;17.805;17.057;15.843;15.076;14.304;2
131.245820; 53.843332;19.486;18.817;17.631;16.879;16.120;2
217.654780;254.111268;23.053;21.817;20.033;18.885;17.679;2
343.108636; 91.375332;23.624;22.128;20.451;19.395;18.451;2
506.595388;114.132484;21.340;20.393;18.874;17.914;16.935;2
349.240828;212.818500;23.796;22.321;20.682;19.545;18.237;2
 90.516252;266.769188;20.070;19.091;17.668;16.763;15.832;2
198.363772;630.156740;22.511;21.249;19.680;18.630;17.685;2
315.047900;575.598852;22.649;21.888;20.413;19.475;18.510;2
687.738812;243.942340;23.167;22.153;20.548;19.549;18.565;2
545.575868;181.123364;20.707;19.798;18.425;17.586;16.802;2
482.731548;111.605828;22.366;21.108;19.597;18.594;17.698;2
150.869820;261.951716;16.545;16.137;15.330;14.810;14.273;2
672.567964;387.972292;21.516;20.843;19.495;18.637;17.760;2
573.971356;235.949476;15.376;14.953;14.265;13.825;13.370;2
508.763004;495.783204;19.671;19.070;17.871;17.094;16.292;2
577.807100;651.236260;23.625;22.603;20.875;19.759;18.589;2
188.583100;428.655748;23.578;22.148;20.538;19.442;18.274;2
357.244604;626.706084;23.990;22.616;21.000;19.885;18.748;2
773.074876;122.497412;17.571;16.919;15.926;15.284;14.609;2
656.164764;140.635972;21.361;20.624;19.288;18.422;17.518;2
381.635388;532.919204;21.668;20.625;19.189;18.261;17.266;2
671.051548;725.189700;19.822;19.140;17.924;17.197;16.510;2
138.873308;309.695588;23.765;22.626;20.943;19.848;18.680;2
377.112892;205.986180;17.397;16.937;16.065;15.504;14.925;2
650.849212;331.655460;22.540;21.548;20.033;19.049;18.004;2
540.959388;371.707076;23.604;22.240;20.628;19.541;18.525;2
388.039676;477.028644;19.056;18.467;17.328;16.647;16.004;2
486.401500;493.045700;23.813;21.950;19.546;18.089;16.611;2
501.052092;210.253476;23.311;21.766;20.101;18.934;17.555;2
399.792252; 43.785636;20.174;19.447;18.190;17.437;16.723;2
239.660060;308.418532;23.581;22.529;20.816;19.741;18.654;2
748.466204;415.119588;21.537;20.547;19.059;18.094;17.070;2
616.548924; 67.341124;23.661;22.319;20.512;19.338;18.078;2
667.019740;159.494724;20.021;18.968;17.630;16.792;16.053;2
 93.837372;353.065860;17.725;17.109;16.140;15.517;14.867;2
213.839100;725.778244;20.328;19.207;17.819;16.957;16.205;2
252.016316;208.000676;17.632;17.031;16.071;15.455;14.813;2
571.678076;411.860420;20.704;19.641;18.286;17.456;16.726;2
763.963708;570.245636;23.038;21.862;20.221;19.205;18.234;2
603.071900;401.285284;20.330;19.470;18.117;17.242;16.321;2
548.596028;597.301412;24.369;22.153;19.511;17.921;16.321;2
102.187164;110.210500;22.907;21.534;19.958;18.942;18.042;2
652.464188;328.653956;18.162;17.560;16.551;15.902;15.231;2
559.597788;181.229668;21.848;20.133;17.984;16.704;15.440;2
602.084892;238.367012;23.443;22.239;20.593;19.591;18.637;2
476.801404; 86.415300;19.446;18.661;17.421;16.623;15.792;2
529.749596;232.729380;15.060;14.677;13.936;13.464;12.994;2
427.484444;449.084420;18.163;17.080;15.486;14.502;13.533;2
492.688220;522.513380;20.161;19.249;17.867;16.976;16.043;2
585.582780;255.366500;21.099;20.325;18.957;18.117;17.288;2
417.042716;123.951524;23.813;22.642;20.934;19.895;18.876;2
563.992156;463.186244;20.286;19.491;18.131;17.263;16.371;2
341.068796; 79.371076;19.420;18.564;17.240;16.390;15.511;2
 99.039932;503.410340;22.173;21.166;19.579;18.604;17.643;2
481.781148;123.560452;19.516;18.740;17.506;16.780;16.114;2
480.858556;466.594308;20.734;19.739;18.306;17.445;16.645;2
173.770236;589.142404;23.297;22.171;20.474;19.385;18.248;2
564.740508;219.448068;23.692;22.340;20.777;19.651;18.445;2
188.921724;646.780996;23.096;21.904;20.194;19.094;17.941;2
639.956220;697.947716;19.803;18.871;17.458;16.559;15.637;2
463.367676;128.347652;16.872;16.249;15.215;14.622;14.109;2
741.071036;553.674884;21.959;20.839;19.243;18.220;17.154;2
488.297020;631.759044;23.290;21.984;20.172;19.009;17.789;2
428.670684;526.055556;18.878;17.637;16.298;15.414;14.601;2
612.402716;311.625604;23.795;22.601;20.830;19.709;18.555;2
802.992412;279.291588;21.987;20.822;19.356;18.407;17.373;2
405.635100;669.757444;21.597;20.767;19.337;18.402;17.414;2
314.139740; 38.268740;23.114;21.832;20.122;19.009;17.810;2
519.119900;387.013444;23.148;21.846;20.026;18.836;17.562;2
319.564764;656.197348;23.667;21.191;18.392;16.716;15.027;2
430.428220;459.972836;18.881;17.546;15.731;14.659;13.602;2
356.751804;290.535172;19.345;18.428;17.086;16.212;15.286;2
234.411036;654.925572;22.826;21.634;20.029;18.988;17.868;2
182.010556;226.706660;19.967;19.043;17.654;16.749;15.792;2
563.994620;162.592676;20.997;20.349;19.046;18.224;17.392;2
673.340252; 93.547876;16.681;16.299;15.505;14.993;14.469;2
797.517756;673.819524;23.887;22.594;20.838;19.699;18.473;2
 98.053980;191.541860;18.640;18.129;17.114;16.458;15.784;2
702.870588; 88.159108;22.684;21.265;19.669;18.572;17.369;2
803.952668;126.636580;23.575;22.305;20.573;19.449;18.242;2
529.386332;304.390948;24.222;22.705;20.922;19.777;18.732;2
206.615708;468.025540;18.616;17.944;16.830;16.109;15.357;2
377.785564;218.558564;22.509;21.295;19.775;18.832;17.983;2
570.485852;660.670916;23.775;22.325;20.673;19.524;18.249;2
623.233404;661.017988;14.266;13.971;13.341;12.939;12.540;2
195.361212;232.259460;20.065;19.462;18.248;17.479;16.701;2
490.123196;408.577316;18.631;17.911;16.787;16.061;15.303;2
211.307868;725.601188;19.580;18.725;17.485;16.747;16.086;2
558.483708;367.054340;16.568;16.246;15.411;14.881;14.358;2
488.782428;466.675972;23.951;22.741;20.937;19.828;18.721;2
112.740124;258.371172;20.555;19.640;18.288;17.413;16.491;2
337.676220;421.128932;22.335;20.533;18.313;16.990;15.684;2
199.061084;584.221796;23.674;22.411;20.571;19.381;18.120;2
106.680444; 29.544772;21.994;21.144;19.668;18.741;17.800;2
465.181180;581.850372;18.789;18.113;16.945;16.198;15.434;2
320.295868;673.328484;23.625;22.207;20.565;19.417;18.229;2
132.573564;555.150468;20.888;19.548;17.622;16.410;15.182;2
745.950108;640.968068;19.358;18.542;17.263;16.443;15.599;2
594.942460;353.406244;23.424;22.329;20.628;19.538;18.402;2
322.060796;373.196388;13.841;13.512;12.788;12.334;11.895;2
633.636412;258.989988;21.243;20.410;19.007;18.115;17.203;2
596.048796;289.762884;23.649;22.554;20.830;19.738;18.614;2
684.997788;309.010596;23.489;22.002;20.258;19.171;18.178;2
311.868284;224.750244;22.826;21.481;19.578;18.368;17.113;2
148.139708;736.006660;20.740;19.949;18.602;17.760;16.918;2
550.387004; 95.928452;21.833;20.840;19.294;18.341;17.407;2
284.738940;692.044676;22.182;20.725;19.151;18.115;17.136;2
388.970716;582.421316;18.392;17.973;16.912;16.251;15.608;2
257.880636;309.904324;22.600;21.508;19.932;18.906;17.803;2
150.112668; 79.245412;19.727;18.944;17.725;16.993;16.326;2
414.344636;103.232452;22.024;21.112;19.700;18.780;17.801;2
389.594460;710.550020;15.507;14.549;13.136;12.322;11.546;2
608.207228;348.366308;21.251;20.231;18.793;17.862;16.862;2
102.137884;703.862372;23.615;21.540;18.974;17.426;15.857;2
642.887676;373.060516;22.140;20.904;19.422;18.466;17.632;2
754.647324;211.938500;22.245;21.298;19.756;18.806;17.871;2
613.315100;382.181892;23.007;22.130;20.578;19.611;18.631;2
634.113724;597.520708;21.254;20.477;19.048;18.163;17.276;2
753.731420;384.690596;21.274;20.312;18.941;18.053;17.105;2
255.138204;706.961732;23.479;22.416;20.702;19.588;18.410;2
304.361180;124.589348;19.366;18.647;17.469;16.705;15.900;2
480.896220;675.059972;21.598;20.589;19.156;18.228;17.237;2
289.012572;524.183972;22.395;21.342;19.772;18.751;17.664;2
157.619772;639.220388;22.973;22.031;20.407;19.377;18.322;2
597.038268;547.439556;23.649;22.599;20.849;19.725;18.550;2
206.512572;373.473412;21.913;20.991;19.546;18.675;17.836;2
745.807900;731.514788;16.167;15.684;14.812;14.248;13.673;2
244.852060;514.971076;22.213;21.292;19.812;18.913;18.037;2
646.384092;171.208932;19.788;18.934;17.638;16.799;15.912;2
728.950972;621.253252;23.147;21.773;19.868;18.628;17.305;2
794.294492; 31.663108;15.932;15.674;14.899;14.408;13.928;2
567.656476;345.774532;21.824;20.814;19.268;18.265;17.205;2
315.376316;119.959140;17.506;16.295;14.701;13.781;12.910;2
688.114044;112.356644;22.642;21.432;19.684;18.551;17.354;2
116.146076;129.540228;17.677;17.064;16.009;15.331;14.632;2
384.285948;361.848964;20.326;19.669;18.406;17.619;16.832;2
357.052764;419.339716;22.281;20.495;18.283;16.963;15.658;2
192.323452;546.969636;16.794;16.425;15.550;14.998;14.455;2
805.977020;687.014948;17.699;17.271;16.301;15.692;15.093;2
726.166300;713.479716;19.133;18.581;17.444;16.747;16.066;2
802.319740;583.934212;22.957;21.790;20.104;19.014;17.861;2
783.324060;107.949956;24.112;22.794;20.883;19.646;18.334;2
109.333468; 38.858340;16.748;15.505;13.947;13.061;12.242;2
654.064028;536.310020;22.454;21.408;19.773;18.722;17.626;2
745.567132;529.267908;22.198;21.103;19.592;18.681;17.831;2
673.579260;433.614372;23.419;22.335;20.642;19.555;18.420;2
476.968604;362.514596;21.878;20.462;18.900;17.807;16.532;2
580.602332; 58.509796;17.257;16.803;15.870;15.278;14.689;2
746.922332;250.899620;23.163;22.121;20.491;19.493;18.506;2
263.953692; 87.297764;19.895;18.137;16.083;14.889;13.740;2
533.638140;397.564292;12.800;12.592;12.007;11.642;11.301;2
399.733820;371.654276;23.499;22.273;20.547;19.485;18.456;2
529.375068;461.546628;22.620;21.597;19.949;18.918;17.875;2
298.393020;538.453348;14.229;14.010;13.323;12.900;12.506;2
274.053980;214.762244;22.402;21.204;19.456;18.335;17.163;2
255.360316;468.187460;23.927;22.668;20.846;19.671;18.434;2
624.544252;638.860644;19.353;18.657;17.421;16.647;15.875;2
205.665660;143.215780;19.575;17.916;15.965;14.837;13.766;2
755.330908;673.884996;23.404;22.104;20.589;19.455;18.158;2
 89.471516;726.583620;19.910;18.986;17.654;16.855;16.125;2
679.739260;389.378532;23.041;21.798;20.027;18.890;17.700;2
113.110780; 67.586820;22.892;20.825;18.419;16.997;15.602;2
114.147772;623.986180;16.944;16.449;15.442;14.831;14.255;2
467.933116; 84.003396;24.286;22.713;20.977;19.862;18.841;2
605.266268;166.773028;11.930;11.308;9.597;7.625;5.483;2
510.082652;620.576004;21.464;20.485;19.002;18.057;17.084;2
113.594076;197.203428;20.085;19.436;18.217;17.483;16.779;2
469.012348;137.880868;19.594;18.273;16.447;15.361;14.285;2
563.626076; 98.589924;22.988;22.090;20.563;19.567;18.515;2
652.757404; 86.380804;19.822;18.958;17.641;16.781;15.872;2
653.014716;716.727972;24.118;22.678;20.694;19.397;18.003;2
285.512988;415.341348;21.502;20.311;18.881;17.963;17.169;2
349.524188;226.785860;11.749;11.699;11.200;10.880;10.578;2
137.850748;618.169380;22.643;21.349;19.815;18.820;17.944;2
797.502620;688.063908;15.571;14.837;13.604;12.836;12.075;2
669.585468;614.831716;18.992;18.451;17.412;16.737;16.037;2
641.987964;245.151108;21.900;21.096;19.665;18.786;17.915;2
292.785308;220.396708;24.008;22.653;20.779;19.557;18.247;2
201.211804;567.068836;23.615;22.214;20.552;19.421;18.321;2
190.857372;678.914020;20.494;19.883;18.633;17.847;17.054;2
380.627964;674.101124;18.867;18.257;17.118;16.382;15.620;2
301.589532; 35.751588;20.155;18.714;16.803;15.670;14.553;2
782.591900; 31.416356;23.517;22.554;20.915;19.890;18.846;2
452.139580; 56.382308;22.701;21.332;19.734;18.670;17.686;2
768.614684;402.270180;20.226;19.335;17.981;17.103;16.178;2
172.905020;686.963556;19.078;18.466;17.374;16.668;15.938;2
764.018620;444.491876;21.780;20.126;17.991;16.713;15.441;2
381.371388;590.251204;14.937;14.645;13.967;13.533;13.100;2
192.395964;397.694532;19.352;18.644;17.486;16.738;15.957;2
581.993436;366.275716;20.612;19.894;18.608;17.780;16.923;2
477.596572;570.051332;23.829;22.490;20.590;19.357;18.044;2
677.767356;454.985348;22.419;21.172;19.650;18.702;17.856;2
346.894748;495.454436;23.617;22.180;20.537;19.465;18.497;2
744.031708; 80.473892;21.560;20.638;19.215;18.362;17.549;2
326.604764;373.236164;21.613;20.795;19.377;18.508;17.651;2
359.786748;446.592964;21.886;20.875;19.358;18.377;17.344;2
172.523100;285.097828;21.279;20.215;18.804;17.951;17.181;2
350.956828;429.174948;21.841;20.985;19.535;18.648;17.775;2
712.951516;441.662852;21.860;21.041;19.591;18.690;17.783;2
740.285372;639.534372;23.835;22.414;20.779;19.675;18.616;2
391.662812;595.745924;17.434;16.898;15.928;15.307;14.677;2
162.670268;399.816388;23.561;22.411;20.684;19.569;18.394;2
521.056252;582.562468;23.633;22.186;20.540;19.385;18.092;2
 97.445724; 91.153924;21.604;20.364;18.841;17.899;17.054;2
237.753276;157.075780;22.916;21.585;20.045;18.982;17.935;2
420.641916;284.189316;20.273;19.402;18.045;17.173;16.268;2
533.252700;735.921828;17.371;16.892;15.888;15.294;14.746;2
539.012828;418.274916;23.333;22.021;20.380;19.373;18.447;2
526.929372;337.883044;21.562;20.737;19.303;18.398;17.476;2
137.033404;687.159972;24.700;23.047;20.751;19.286;17.759;2
711.899740;225.785828;23.135;22.053;20.379;19.309;18.195;2
536.467164;384.649060;22.846;21.714;19.979;18.869;17.713;2
433.544476;587.023012;24.306;22.935;21.000;19.754;18.442;2
240.534076;147.514052;23.776;22.378;20.675;19.630;18.670;2
633.198172;289.484452;20.530;19.319;17.935;17.079;16.351;2
179.683484; 64.121732;23.900;22.706;20.922;19.810;18.704;2
404.159868;357.379972;22.000;20.736;19.296;18.266;17.187;2
476.714460;606.568516;19.798;18.550;17.156;16.287;15.550;2
595.473980;689.001636;23.674;22.531;20.806;19.742;18.681;2
153.713980;133.966276;19.207;18.444;17.174;16.381;15.591;2
400.450140; 74.693700;20.404;19.320;17.949;17.046;16.278;2
521.149180;183.308932;23.326;22.055;20.483;19.461;18.557;2
549.372188;356.900900;22.862;21.962;20.393;19.407;18.420;2
519.214588;189.995172;19.269;18.812;17.712;17.037;16.377;2
754.821212;747.628996;23.002;22.154;20.622;19.668;18.704;2
620.397692;292.095236;23.804;22.602;20.874;19.802;18.757;2
122.775996;609.794948;15.461;15.082;14.187;13.667;13.203;2
431.202620;300.573508;16.654;16.308;15.521;15.012;14.492;2
742.368156;585.245412;20.896;20.233;18.933;18.132;17.339;2
723.381628; 38.295492;19.911;19.216;18.053;17.298;16.505;2
130.597788; 97.278020;19.657;18.778;17.394;16.493;15.546;2
665.492060;396.196420;20.620;19.517;18.128;17.250;16.473;2
412.253756;668.478628;17.113;16.576;15.648;15.048;14.427;2
771.352540;427.732100;21.496;20.461;18.932;17.936;16.881;2
581.526684;686.043780;19.584;18.748;17.519;16.785;16.126;2
548.855452;426.511364;20.550;19.935;18.681;17.888;17.083;2
212.756348;104.796388;23.257;22.213;20.609;19.632;18.673;2
542.568028;382.723620;22.454;21.130;19.606;18.543;17.404;2
385.008252;363.558628;23.376;22.082;20.472;19.468;18.550;2
261.269692;334.910052;17.584;16.361;14.729;13.783;12.879;2
622.047164;394.565604;19.564;18.636;17.388;16.633;15.974;2
107.918780;687.074788;17.573;17.118;16.112;15.514;14.957;2
